"Rank"	"Count"	"Amount"	"FirstTwo"
38535	1	Rp1600	16,00
38536	1	Rp1600	15,00
38537	1	Rp1600	15,00
38538	1	Rp1600	15,00
38539	1	Rp1600	15,00
38540	1	Rp1599	15,00
38541	1	Rp1599	15,00
38542	1	Rp1599	15,00
38543	1	Rp1599	15,00
38544	1	Rp1599	15,00
38545	1	Rp1599	15,00
38546	1	Rp1599	15,00
38547	1	Rp1599	15,00
38548	1	Rp1599	15,00
38549	1	Rp1599	15,00
38550	1	Rp1598	15,00
38551	1	Rp1598	15,00
38552	1	Rp1598	15,00
38553	1	Rp1598	15,00
38554	1	Rp1598	15,00
38555	1	Rp1598	15,00
38556	1	Rp1598	15,00
38557	1	Rp1598	15,00
38558	1	Rp1597	15,00
38559	1	Rp1597	15,00
38560	1	Rp1597	15,00
38561	1	Rp1597	15,00
38562	1	Rp1597	15,00
38563	1	Rp1597	15,00
38564	1	Rp1597	15,00
38565	1	Rp1597	15,00
38566	1	Rp1596	15,00
38567	1	Rp1596	15,00
38568	1	Rp1596	15,00
38569	1	Rp1596	15,00
38570	1	Rp1596	15,00
38571	1	Rp1595	15,00
38572	1	Rp1595	15,00
38573	1	Rp1594	15,00
38574	1	Rp1594	15,00
38575	1	Rp1594	15,00
38576	1	Rp1594	15,00
38577	1	Rp1594	15,00
38578	1	Rp1594	15,00
38579	1	Rp1594	15,00
38580	1	Rp1594	15,00
38581	1	Rp1593	15,00
38582	1	Rp1593	15,00
38583	1	Rp1593	15,00
38584	1	Rp1593	15,00
38585	1	Rp1593	15,00
38586	1	Rp1593	15,00
38587	1	Rp1593	15,00
38588	1	Rp1593	15,00
38589	1	Rp1593	15,00
38590	1	Rp1592	15,00
38591	1	Rp1592	15,00
38592	1	Rp1592	15,00
38593	1	Rp1592	15,00
38594	1	Rp1592	15,00
38595	1	Rp1591	15,00
38596	1	Rp1591	15,00
38597	1	Rp1591	15,00
38598	1	Rp1591	15,00
38599	1	Rp1590	15,00
38600	1	Rp1590	15,00
38601	1	Rp1590	15,00
38602	1	Rp1590	15,00
38603	1	Rp1590	15,00
38604	1	Rp1590	15,00
38605	1	Rp1589	15,00
38606	1	Rp1589	15,00
38607	1	Rp1589	15,00
38608	1	Rp1588	15,00
38609	1	Rp1588	15,00
38610	1	Rp1588	15,00
38611	1	Rp1588	15,00
38612	1	Rp1587	15,00
38613	1	Rp1587	15,00
38614	1	Rp1587	15,00
38615	1	Rp1587	15,00
38616	1	Rp1587	15,00
38617	1	Rp1587	15,00
38618	1	Rp1586	15,00
38619	1	Rp1586	15,00
38620	1	Rp1586	15,00
38621	1	Rp1586	15,00
38622	1	Rp1586	15,00
38623	1	Rp1585	15,00
38624	1	Rp1585	15,00
38625	1	Rp1585	15,00
38626	1	Rp1585	15,00
38627	1	Rp1585	15,00
38628	1	Rp1585	15,00
38629	1	Rp1584	15,00
38630	1	Rp1584	15,00
38631	1	Rp1584	15,00
38632	1	Rp1584	15,00
38633	1	Rp1583	15,00
38634	1	Rp1583	15,00
38635	1	Rp1583	15,00
38636	1	Rp1583	15,00
38637	1	Rp1583	15,00
38638	1	Rp1582	15,00
38639	1	Rp1582	15,00
38640	1	Rp1582	15,00
38641	1	Rp1582	15,00
38642	1	Rp1582	15,00
38643	1	Rp1582	15,00
38644	1	Rp1581	15,00
38645	1	Rp1581	15,00
38646	1	Rp1581	15,00
38647	1	Rp1581	15,00
38648	1	Rp1581	15,00
38649	1	Rp1581	15,00
38650	1	Rp1581	15,00
38651	1	Rp1580	15,00
38652	1	Rp1580	15,00
38653	1	Rp1580	15,00
38654	1	Rp1580	15,00
38655	1	Rp1580	15,00
38656	1	Rp1580	15,00
38657	1	Rp1580	15,00
38658	1	Rp1580	15,00
38659	1	Rp1580	15,00
38660	1	Rp1580	15,00
38661	1	Rp1579	15,00
38662	1	Rp1579	15,00
38663	1	Rp1579	15,00
38664	1	Rp1579	15,00
38665	1	Rp1579	15,00
38666	1	Rp1579	15,00
38667	1	Rp1579	15,00
38668	1	Rp1579	15,00
38669	1	Rp1579	15,00
38670	1	Rp1579	15,00
38671	1	Rp1578	15,00
38672	1	Rp1578	15,00
38673	1	Rp1578	15,00
38674	1	Rp1577	15,00
38675	1	Rp1577	15,00
38676	1	Rp1577	15,00
38677	1	Rp1577	15,00
38678	1	Rp1577	15,00
38679	1	Rp1576	15,00
38680	1	Rp1576	15,00
38681	1	Rp1576	15,00
38682	1	Rp1576	15,00
38683	1	Rp1576	15,00
38684	1	Rp1576	15,00
38685	1	Rp1575	15,00
38686	1	Rp1575	15,00
38687	1	Rp1575	15,00
38688	1	Rp1575	15,00
38689	1	Rp1574	15,00
38690	1	Rp1574	15,00
38691	1	Rp1574	15,00
38692	1	Rp1574	15,00
38693	1	Rp1573	15,00
38694	1	Rp1573	15,00
38695	1	Rp1573	15,00
38696	1	Rp1573	15,00
38697	1	Rp1573	15,00
38698	1	Rp1573	15,00
38699	1	Rp1573	15,00
38700	1	Rp1572	15,00
38701	1	Rp1572	15,00
38702	1	Rp1572	15,00
38703	1	Rp1572	15,00
38704	1	Rp1572	15,00
38705	1	Rp1572	15,00
38706	1	Rp1571	15,00
38707	1	Rp1571	15,00
38708	1	Rp1571	15,00
38709	1	Rp1571	15,00
38710	1	Rp1571	15,00
38711	1	Rp1571	15,00
38712	1	Rp1570	15,00
38713	1	Rp1570	15,00
38714	1	Rp1570	15,00
38715	1	Rp1570	15,00
38716	1	Rp1570	15,00
38717	1	Rp1569	15,00
38718	1	Rp1569	15,00
38719	1	Rp1569	15,00
38720	1	Rp1569	15,00
38721	1	Rp1569	15,00
38722	1	Rp1568	15,00
38723	1	Rp1568	15,00
38724	1	Rp1568	15,00
38725	1	Rp1568	15,00
38726	1	Rp1568	15,00
38727	1	Rp1568	15,00
38728	1	Rp1568	15,00
38729	1	Rp1567	15,00
38730	1	Rp1567	15,00
38731	1	Rp1567	15,00
38732	1	Rp1567	15,00
38733	1	Rp1566	15,00
38734	1	Rp1566	15,00
38735	1	Rp1566	15,00
38736	1	Rp1566	15,00
38737	1	Rp1566	15,00
38738	1	Rp1566	15,00
38739	1	Rp1566	15,00
38740	1	Rp1565	15,00
38741	1	Rp1565	15,00
38742	1	Rp1565	15,00
38743	1	Rp1564	15,00
38744	1	Rp1564	15,00
38745	1	Rp1564	15,00
38746	1	Rp1564	15,00
38747	1	Rp1563	15,00
38748	1	Rp1563	15,00
38749	1	Rp1563	15,00
38750	1	Rp1563	15,00
38751	1	Rp1562	15,00
38752	1	Rp1562	15,00
38753	1	Rp1562	15,00
38754	1	Rp1562	15,00
38755	1	Rp1562	15,00
38756	1	Rp1562	15,00
38757	1	Rp1562	15,00
38758	1	Rp1562	15,00
38759	1	Rp1562	15,00
38760	1	Rp1562	15,00
38761	1	Rp1562	15,00
38762	1	Rp1561	15,00
38763	1	Rp1561	15,00
38764	1	Rp1561	15,00
38765	1	Rp1561	15,00
38766	1	Rp1561	15,00
38767	1	Rp1561	15,00
38768	1	Rp1561	15,00
38769	1	Rp1561	15,00
38770	1	Rp1561	15,00
38771	1	Rp1560	15,00
38772	1	Rp1560	15,00
38773	1	Rp1560	15,00
38774	1	Rp1560	15,00
38775	1	Rp1559	15,00
38776	1	Rp1559	15,00
38777	1	Rp1559	15,00
38778	1	Rp1559	15,00
38779	1	Rp1558	15,00
38780	1	Rp1558	15,00
38781	1	Rp1558	15,00
38782	1	Rp1558	15,00
38783	1	Rp1558	15,00
38784	1	Rp1558	15,00
38785	1	Rp1558	15,00
38786	1	Rp1557	15,00
38787	1	Rp1557	15,00
38788	1	Rp1557	15,00
38789	1	Rp1557	15,00
38790	1	Rp1557	15,00
38791	1	Rp1557	15,00
38792	1	Rp1557	15,00
38793	1	Rp1556	15,00
38794	1	Rp1556	15,00
38795	1	Rp1556	15,00
38796	1	Rp1556	15,00
38797	1	Rp1556	15,00
38798	1	Rp1556	15,00
38799	1	Rp1556	15,00
38800	1	Rp1556	15,00
38801	1	Rp1556	15,00
38802	1	Rp1556	15,00
38803	1	Rp1555	15,00
38804	1	Rp1555	15,00
38805	1	Rp1555	15,00
38806	1	Rp1555	15,00
38807	1	Rp1555	15,00
38808	1	Rp1555	15,00
38809	1	Rp1555	15,00
38810	1	Rp1555	15,00
38811	1	Rp1555	15,00
38812	1	Rp1555	15,00
38813	1	Rp1555	15,00
38814	1	Rp1555	15,00
38815	1	Rp1554	15,00
38816	1	Rp1554	15,00
38817	1	Rp1554	15,00
38818	1	Rp1554	15,00
38819	1	Rp1554	15,00
38820	1	Rp1554	15,00
38821	1	Rp1554	15,00
38822	1	Rp1554	15,00
38823	1	Rp1553	15,00
38824	1	Rp1553	15,00
38825	1	Rp1553	15,00
38826	1	Rp1553	15,00
38827	1	Rp1553	15,00
38828	1	Rp1553	15,00
38829	1	Rp1552	15,00
38830	1	Rp1552	15,00
38831	1	Rp1552	15,00
38832	1	Rp1552	15,00
38833	1	Rp1552	15,00
38834	1	Rp1551	15,00
38835	1	Rp1551	15,00
38836	1	Rp1551	15,00
38837	1	Rp1551	15,00
38838	1	Rp1551	15,00
38839	1	Rp1551	15,00
38840	1	Rp1551	15,00
38841	1	Rp1551	15,00
38842	1	Rp1551	15,00
38843	1	Rp1550	15,00
38844	1	Rp1550	15,00
38845	1	Rp1550	15,00
38846	1	Rp1550	15,00
38847	1	Rp1550	15,00
38848	1	Rp1549	15,00
38849	1	Rp1549	15,00
38850	1	Rp1549	15,00
38851	1	Rp1549	15,00
38852	1	Rp1549	15,00
38853	1	Rp1549	15,00
38854	1	Rp1549	15,00
38855	1	Rp1549	15,00
38856	1	Rp1549	15,00
38857	1	Rp1549	15,00
38858	1	Rp1549	15,00
38859	1	Rp1548	15,00
38860	1	Rp1548	15,00
38861	1	Rp1548	15,00
38862	1	Rp1548	15,00
38863	1	Rp1548	15,00
38864	1	Rp1548	15,00
38865	1	Rp1548	15,00
38866	1	Rp1548	15,00
38867	1	Rp1548	15,00
38868	1	Rp1548	15,00
38869	1	Rp1548	15,00
38870	1	Rp1548	15,00
38871	1	Rp1547	15,00
38872	1	Rp1547	15,00
38873	1	Rp1547	15,00
38874	1	Rp1547	15,00
38875	1	Rp1547	15,00
38876	1	Rp1547	15,00
38877	1	Rp1546	15,00
38878	1	Rp1546	15,00
38879	1	Rp1546	15,00
38880	1	Rp1546	15,00
38881	1	Rp1546	15,00
38882	1	Rp1545	15,00
38883	1	Rp1545	15,00
38884	1	Rp1545	15,00
38885	1	Rp1545	15,00
38886	1	Rp1545	15,00
38887	1	Rp1545	15,00
38888	1	Rp1545	15,00
38889	1	Rp1544	15,00
38890	1	Rp1544	15,00
38891	1	Rp1544	15,00
38892	1	Rp1544	15,00
38893	1	Rp1544	15,00
38894	1	Rp1544	15,00
38895	1	Rp1544	15,00
38896	1	Rp1544	15,00
38897	1	Rp1543	15,00
38898	1	Rp1543	15,00
38899	1	Rp1543	15,00
38900	1	Rp1543	15,00
38901	1	Rp1543	15,00
38902	1	Rp1543	15,00
38903	1	Rp1542	15,00
38904	1	Rp1542	15,00
38905	1	Rp1542	15,00
38906	1	Rp1542	15,00
38907	1	Rp1542	15,00
38908	1	Rp1541	15,00
38909	1	Rp1541	15,00
38910	1	Rp1541	15,00
38911	1	Rp1541	15,00
38912	1	Rp1541	15,00
38913	1	Rp1541	15,00
38914	1	Rp1541	15,00
38915	1	Rp1541	15,00
38916	1	Rp1540	15,00
38917	1	Rp1540	15,00
38918	1	Rp1540	15,00
38919	1	Rp1540	15,00
38920	1	Rp1540	15,00
38921	1	Rp1540	15,00
38922	1	Rp1540	15,00
38923	1	Rp1540	15,00
38924	1	Rp1540	15,00
38925	1	Rp1540	15,00
38926	1	Rp1540	15,00
38927	1	Rp1540	15,00
38928	1	Rp1539	15,00
38929	1	Rp1539	15,00
38930	1	Rp1539	15,00
38931	1	Rp1539	15,00
38932	1	Rp1539	15,00
38933	1	Rp1538	15,00
38934	1	Rp1538	15,00
38935	1	Rp1537	15,00
38936	1	Rp1537	15,00
38937	1	Rp1537	15,00
38938	1	Rp1537	15,00
38939	1	Rp1537	15,00
38940	1	Rp1537	15,00
38941	1	Rp1536	15,00
38942	1	Rp1536	15,00
38943	1	Rp1536	15,00
38944	1	Rp1536	15,00
38945	1	Rp1536	15,00
38946	1	Rp1536	15,00
38947	1	Rp1536	15,00
38948	1	Rp1536	15,00
38949	1	Rp1535	15,00
38950	1	Rp1535	15,00
38951	1	Rp1535	15,00
38952	1	Rp1535	15,00
38953	1	Rp1534	15,00
38954	1	Rp1534	15,00
38955	1	Rp1534	15,00
38956	1	Rp1534	15,00
38957	1	Rp1534	15,00
38958	1	Rp1534	15,00
38959	1	Rp1534	15,00
38960	1	Rp1534	15,00
38961	1	Rp1533	15,00
38962	1	Rp1533	15,00
38963	1	Rp1533	15,00
38964	1	Rp1533	15,00
38965	1	Rp1533	15,00
38966	1	Rp1533	15,00
38967	1	Rp1532	15,00
38968	1	Rp1532	15,00
38969	1	Rp1532	15,00
38970	1	Rp1532	15,00
38971	1	Rp1532	15,00
38972	1	Rp1532	15,00
38973	1	Rp1532	15,00
38974	1	Rp1532	15,00
38975	1	Rp1532	15,00
38976	1	Rp1532	15,00
38977	1	Rp1532	15,00
38978	1	Rp1531	15,00
38979	1	Rp1531	15,00
38980	1	Rp1531	15,00
38981	1	Rp1530	15,00
38982	1	Rp1530	15,00
38983	1	Rp1530	15,00
38984	1	Rp1530	15,00
38985	1	Rp1530	15,00
38986	1	Rp1530	15,00
38987	1	Rp1529	15,00
38988	1	Rp1529	15,00
38989	1	Rp1528	15,00
38990	1	Rp1528	15,00
38991	1	Rp1528	15,00
38992	1	Rp1528	15,00
38993	1	Rp1528	15,00
38994	1	Rp1528	15,00
38995	1	Rp1528	15,00
38996	1	Rp1528	15,00
38997	1	Rp1528	15,00
38998	1	Rp1527	15,00
38999	1	Rp1527	15,00
39000	1	Rp1527	15,00
39001	1	Rp1526	15,00
39002	1	Rp1526	15,00
39003	1	Rp1526	15,00
39004	1	Rp1526	15,00
39005	1	Rp1526	15,00
39006	1	Rp1526	15,00
39007	1	Rp1526	15,00
39008	1	Rp1525	15,00
39009	1	Rp1525	15,00
39010	1	Rp1525	15,00
39011	1	Rp1525	15,00
39012	1	Rp1525	15,00
39013	1	Rp1525	15,00
39014	1	Rp1525	15,00
39015	1	Rp1525	15,00
39016	1	Rp1525	15,00
39017	1	Rp1524	15,00
39018	1	Rp1524	15,00
39019	1	Rp1524	15,00
39020	1	Rp1524	15,00
39021	1	Rp1524	15,00
39022	1	Rp1523	15,00
39023	1	Rp1523	15,00
39024	1	Rp1523	15,00
39025	1	Rp1523	15,00
39026	1	Rp1523	15,00
39027	1	Rp1523	15,00
39028	1	Rp1523	15,00
39029	1	Rp1522	15,00
39030	1	Rp1522	15,00
39031	1	Rp1522	15,00
39032	1	Rp1522	15,00
39033	1	Rp1522	15,00
39034	1	Rp1521	15,00
39035	1	Rp1520	15,00
39036	1	Rp1520	15,00
39037	1	Rp1520	15,00
39038	1	Rp1520	15,00
39039	1	Rp1520	15,00
39040	1	Rp1519	15,00
39041	1	Rp1519	15,00
39042	1	Rp1519	15,00
39043	1	Rp1519	15,00
39044	1	Rp1519	15,00
39045	1	Rp1519	15,00
39046	1	Rp1519	15,00
39047	1	Rp1519	15,00
39048	1	Rp1518	15,00
39049	1	Rp1518	15,00
39050	1	Rp1518	15,00
39051	1	Rp1518	15,00
39052	1	Rp1518	15,00
39053	1	Rp1518	15,00
39054	1	Rp1517	15,00
39055	1	Rp1517	15,00
39056	1	Rp1517	15,00
39057	1	Rp1517	15,00
39058	1	Rp1517	15,00
39059	1	Rp1517	15,00
39060	1	Rp1517	15,00
39061	1	Rp1517	15,00
39062	1	Rp1517	15,00
39063	1	Rp1517	15,00
39064	1	Rp1517	15,00
39065	1	Rp1517	15,00
39066	1	Rp1516	15,00
39067	1	Rp1516	15,00
39068	1	Rp1516	15,00
39069	1	Rp1516	15,00
39070	1	Rp1516	15,00
39071	1	Rp1516	15,00
39072	1	Rp1516	15,00
39073	1	Rp1515	15,00
39074	1	Rp1515	15,00
39075	1	Rp1514	15,00
39076	1	Rp1514	15,00
39077	1	Rp1514	15,00
39078	1	Rp1514	15,00
39079	1	Rp1514	15,00
39080	1	Rp1514	15,00
39081	1	Rp1514	15,00
39082	1	Rp1514	15,00
39083	1	Rp1514	15,00
39084	1	Rp1514	15,00
39085	1	Rp1513	15,00
39086	1	Rp1513	15,00
39087	1	Rp1513	15,00
39088	1	Rp1513	15,00
39089	1	Rp1513	15,00
39090	1	Rp1513	15,00
39091	1	Rp1513	15,00
39092	1	Rp1512	15,00
39093	1	Rp1512	15,00
39094	1	Rp1512	15,00
39095	1	Rp1512	15,00
39096	1	Rp1512	15,00
39097	1	Rp1512	15,00
39098	1	Rp1512	15,00
39099	1	Rp1512	15,00
39100	1	Rp1512	15,00
39101	1	Rp1512	15,00
39102	1	Rp1512	15,00
39103	1	Rp1511	15,00
39104	1	Rp1511	15,00
39105	1	Rp1511	15,00
39106	1	Rp1511	15,00
39107	1	Rp1511	15,00
39108	1	Rp1510	15,00
39109	1	Rp1510	15,00
39110	1	Rp1510	15,00
39111	1	Rp1510	15,00
39112	1	Rp1509	15,00
39113	1	Rp1509	15,00
39114	1	Rp1509	15,00
39115	1	Rp1509	15,00
39116	1	Rp1509	15,00
39117	1	Rp1509	15,00
39118	1	Rp1509	15,00
39119	1	Rp1509	15,00
39120	1	Rp1508	15,00
39121	1	Rp1508	15,00
39122	1	Rp1508	15,00
39123	1	Rp1508	15,00
39124	1	Rp1508	15,00
39125	1	Rp1508	15,00
39126	1	Rp1508	15,00
39127	1	Rp1508	15,00
39128	1	Rp1507	15,00
39129	1	Rp1507	15,00
39130	1	Rp1507	15,00
39131	1	Rp1507	15,00
39132	1	Rp1507	15,00
39133	1	Rp1507	15,00
39134	1	Rp1507	15,00
39135	1	Rp1507	15,00
39136	1	Rp1507	15,00
39137	1	Rp1507	15,00
39138	1	Rp1507	15,00
39139	1	Rp1507	15,00
39140	1	Rp1507	15,00
39141	1	Rp1506	15,00
39142	1	Rp1506	15,00
39143	1	Rp1506	15,00
39144	1	Rp1506	15,00
39145	1	Rp1506	15,00
39146	1	Rp1505	15,00
39147	1	Rp1505	15,00
39148	1	Rp1505	15,00
39149	1	Rp1505	15,00
39150	1	Rp1505	15,00
39151	1	Rp1505	15,00
39152	1	Rp1505	15,00
39153	1	Rp1505	15,00
39154	1	Rp1505	15,00
39155	1	Rp1504	15,00
39156	1	Rp1504	15,00
39157	1	Rp1504	15,00
39158	1	Rp1504	15,00
39159	1	Rp1504	15,00
39160	1	Rp1504	15,00
39161	1	Rp1503	15,00
39162	1	Rp1503	15,00
39163	1	Rp1503	15,00
39164	1	Rp1503	15,00
39165	1	Rp1503	15,00
39166	1	Rp1502	15,00
39167	1	Rp1502	15,00
39168	1	Rp1502	15,00
39169	1	Rp1502	15,00
39170	1	Rp1502	15,00
39171	1	Rp1502	15,00
39172	1	Rp1502	15,00
39173	1	Rp1502	15,00
39174	1	Rp1502	15,00
39175	1	Rp1502	15,00
39176	1	Rp1502	15,00
39177	1	Rp1502	15,00
39178	1	Rp1501	15,00
39179	1	Rp1501	15,00
39180	1	Rp1501	15,00
39181	1	Rp1501	15,00
39182	1	Rp1500	15,00
39183	1	Rp1500	15,00
39184	1	Rp1500	14,00
39185	1	Rp1499	14,00
39186	1	Rp1499	14,00
39187	1	Rp1499	14,00
39188	1	Rp1499	14,00
39189	1	Rp1499	14,00
39190	1	Rp1499	14,00
39191	1	Rp1499	14,00
39192	1	Rp1499	14,00
39193	1	Rp1499	14,00
39194	1	Rp1499	14,00
39195	1	Rp1499	14,00
39196	1	Rp1499	14,00
39197	1	Rp1498	14,00
39198	1	Rp1498	14,00
39199	1	Rp1498	14,00
39200	1	Rp1498	14,00
39201	1	Rp1498	14,00
39202	1	Rp1498	14,00
39203	1	Rp1497	14,00
39204	1	Rp1497	14,00
39205	1	Rp1497	14,00
39206	1	Rp1497	14,00
39207	1	Rp1497	14,00
39208	1	Rp1497	14,00
39209	1	Rp1497	14,00
39210	1	Rp1497	14,00
39211	1	Rp1497	14,00
39212	1	Rp1497	14,00
39213	1	Rp1497	14,00
39214	1	Rp1496	14,00
39215	1	Rp1496	14,00
39216	1	Rp1496	14,00
39217	1	Rp1496	14,00
39218	1	Rp1496	14,00
39219	1	Rp1496	14,00
39220	1	Rp1496	14,00
39221	1	Rp1496	14,00
39222	1	Rp1496	14,00
39223	1	Rp1496	14,00
39224	1	Rp1495	14,00
39225	1	Rp1495	14,00
39226	1	Rp1495	14,00
39227	1	Rp1494	14,00
39228	1	Rp1494	14,00
39229	1	Rp1493	14,00
39230	1	Rp1493	14,00
39231	1	Rp1493	14,00
39232	1	Rp1493	14,00
39233	1	Rp1493	14,00
39234	1	Rp1493	14,00
39235	1	Rp1493	14,00
39236	1	Rp1493	14,00
39237	1	Rp1492	14,00
39238	1	Rp1492	14,00
39239	1	Rp1492	14,00
39240	1	Rp1492	14,00
39241	1	Rp1492	14,00
39242	1	Rp1492	14,00
39243	1	Rp1492	14,00
39244	1	Rp1491	14,00
39245	1	Rp1491	14,00
39246	1	Rp1491	14,00
39247	1	Rp1491	14,00
39248	1	Rp1491	14,00
39249	1	Rp1491	14,00
39250	1	Rp1491	14,00
39251	1	Rp1491	14,00
39252	1	Rp1490	14,00
39253	1	Rp1490	14,00
39254	1	Rp1490	14,00
39255	1	Rp1490	14,00
39256	1	Rp1489	14,00
39257	1	Rp1489	14,00
39258	1	Rp1489	14,00
39259	1	Rp1489	14,00
39260	1	Rp1489	14,00
39261	1	Rp1489	14,00
39262	1	Rp1489	14,00
39263	1	Rp1489	14,00
39264	1	Rp1488	14,00
39265	1	Rp1488	14,00
39266	1	Rp1488	14,00
39267	1	Rp1488	14,00
39268	1	Rp1488	14,00
39269	1	Rp1488	14,00
39270	1	Rp1488	14,00
39271	1	Rp1488	14,00
39272	1	Rp1488	14,00
39273	1	Rp1487	14,00
39274	1	Rp1487	14,00
39275	1	Rp1487	14,00
39276	1	Rp1487	14,00
39277	1	Rp1487	14,00
39278	1	Rp1487	14,00
39279	1	Rp1487	14,00
39280	1	Rp1487	14,00
39281	1	Rp1487	14,00
39282	1	Rp1487	14,00
39283	1	Rp1487	14,00
39284	1	Rp1486	14,00
39285	1	Rp1486	14,00
39286	1	Rp1486	14,00
39287	1	Rp1486	14,00
39288	1	Rp1486	14,00
39289	1	Rp1486	14,00
39290	1	Rp1485	14,00
39291	1	Rp1485	14,00
39292	1	Rp1485	14,00
39293	1	Rp1485	14,00
39294	1	Rp1485	14,00
39295	1	Rp1485	14,00
39296	1	Rp1485	14,00
39297	1	Rp1485	14,00
39298	1	Rp1484	14,00
39299	1	Rp1484	14,00
39300	1	Rp1484	14,00
39301	1	Rp1483	14,00
39302	1	Rp1483	14,00
39303	1	Rp1483	14,00
39304	1	Rp1483	14,00
39305	1	Rp1482	14,00
39306	1	Rp1482	14,00
39307	1	Rp1482	14,00
39308	1	Rp1482	14,00
39309	1	Rp1482	14,00
39310	1	Rp1482	14,00
39311	1	Rp1482	14,00
39312	1	Rp1482	14,00
39313	1	Rp1482	14,00
39314	1	Rp1482	14,00
39315	1	Rp1482	14,00
39316	1	Rp1482	14,00
39317	1	Rp1481	14,00
39318	1	Rp1481	14,00
39319	1	Rp1481	14,00
39320	1	Rp1481	14,00
39321	1	Rp1481	14,00
39322	1	Rp1481	14,00
39323	1	Rp1480	14,00
39324	1	Rp1480	14,00
39325	1	Rp1480	14,00
39326	1	Rp1480	14,00
39327	1	Rp1479	14,00
39328	1	Rp1479	14,00
39329	1	Rp1479	14,00
39330	1	Rp1479	14,00
39331	1	Rp1479	14,00
39332	1	Rp1479	14,00
39333	1	Rp1478	14,00
39334	1	Rp1478	14,00
39335	1	Rp1478	14,00
39336	1	Rp1478	14,00
39337	1	Rp1477	14,00
39338	1	Rp1477	14,00
39339	1	Rp1477	14,00
39340	1	Rp1477	14,00
39341	1	Rp1477	14,00
39342	1	Rp1477	14,00
39343	1	Rp1477	14,00
39344	1	Rp1476	14,00
39345	1	Rp1476	14,00
39346	1	Rp1476	14,00
39347	1	Rp1476	14,00
39348	1	Rp1476	14,00
39349	1	Rp1476	14,00
39350	1	Rp1476	14,00
39351	1	Rp1476	14,00
39352	1	Rp1476	14,00
39353	1	Rp1476	14,00
39354	1	Rp1476	14,00
39355	1	Rp1476	14,00
39356	1	Rp1475	14,00
39357	1	Rp1475	14,00
39358	1	Rp1475	14,00
39359	1	Rp1475	14,00
39360	1	Rp1475	14,00
39361	1	Rp1475	14,00
39362	1	Rp1475	14,00
39363	1	Rp1475	14,00
39364	1	Rp1475	14,00
39365	1	Rp1475	14,00
39366	1	Rp1474	14,00
39367	1	Rp1474	14,00
39368	1	Rp1474	14,00
39369	1	Rp1474	14,00
39370	1	Rp1474	14,00
39371	1	Rp1473	14,00
39372	1	Rp1473	14,00
39373	1	Rp1473	14,00
39374	1	Rp1473	14,00
39375	1	Rp1473	14,00
39376	1	Rp1472	14,00
39377	1	Rp1472	14,00
39378	1	Rp1472	14,00
39379	1	Rp1472	14,00
39380	1	Rp1471	14,00
39381	1	Rp1471	14,00
39382	1	Rp1471	14,00
39383	1	Rp1471	14,00
39384	1	Rp1470	14,00
39385	1	Rp1470	14,00
39386	1	Rp1470	14,00
39387	1	Rp1470	14,00
39388	1	Rp1470	14,00
39389	1	Rp1470	14,00
39390	1	Rp1470	14,00
39391	1	Rp1470	14,00
39392	1	Rp1470	14,00
39393	1	Rp1469	14,00
39394	1	Rp1469	14,00
39395	1	Rp1469	14,00
39396	1	Rp1469	14,00
39397	1	Rp1469	14,00
39398	1	Rp1469	14,00
39399	1	Rp1469	14,00
39400	1	Rp1468	14,00
39401	1	Rp1468	14,00
39402	1	Rp1468	14,00
39403	1	Rp1468	14,00
39404	1	Rp1468	14,00
39405	1	Rp1468	14,00
39406	1	Rp1468	14,00
39407	1	Rp1468	14,00
39408	1	Rp1468	14,00
39409	1	Rp1468	14,00
39410	1	Rp1468	14,00
39411	1	Rp1467	14,00
39412	1	Rp1467	14,00
39413	1	Rp1467	14,00
39414	1	Rp1467	14,00
39415	1	Rp1467	14,00
39416	1	Rp1467	14,00
39417	1	Rp1467	14,00
39418	1	Rp1466	14,00
39419	1	Rp1466	14,00
39420	1	Rp1466	14,00
39421	1	Rp1466	14,00
39422	1	Rp1465	14,00
39423	1	Rp1465	14,00
39424	1	Rp1465	14,00
39425	1	Rp1465	14,00
39426	1	Rp1465	14,00
39427	1	Rp1465	14,00
39428	1	Rp1465	14,00
39429	1	Rp1465	14,00
39430	1	Rp1465	14,00
39431	1	Rp1465	14,00
39432	1	Rp1465	14,00
39433	1	Rp1465	14,00
39434	1	Rp1465	14,00
39435	1	Rp1464	14,00
39436	1	Rp1464	14,00
39437	1	Rp1464	14,00
39438	1	Rp1464	14,00
39439	1	Rp1464	14,00
39440	1	Rp1464	14,00
39441	1	Rp1464	14,00
39442	1	Rp1464	14,00
39443	1	Rp1463	14,00
39444	1	Rp1463	14,00
39445	1	Rp1463	14,00
39446	1	Rp1463	14,00
39447	1	Rp1463	14,00
39448	1	Rp1463	14,00
39449	1	Rp1462	14,00
39450	1	Rp1462	14,00
39451	1	Rp1462	14,00
39452	1	Rp1462	14,00
39453	1	Rp1462	14,00
39454	1	Rp1462	14,00
39455	1	Rp1462	14,00
39456	1	Rp1462	14,00
39457	1	Rp1461	14,00
39458	1	Rp1461	14,00
39459	1	Rp1461	14,00
39460	1	Rp1461	14,00
39461	1	Rp1461	14,00
39462	1	Rp1461	14,00
39463	1	Rp1461	14,00
39464	1	Rp1460	14,00
39465	1	Rp1460	14,00
